0.1,custom-custom-sum,0.1,26,41.0,0.559,0.544,0.552,0.549,0.53,0.519,0.504,0.506,0.491,0.48,0.111,0.122,0.103,0.107,0.094,0.09,0.107,0.089,0.089,0.086
0.12,custom-custom-sum,0.1,26,49.0,0.577,0.561,0.571,0.567,0.549,0.531,0.528,0.517,0.514,0.503,0.106,0.118,0.098,0.102,0.097,0.089,0.095,0.08,0.094,0.083
0.1,custom-custom-sum,0.1,29,41.0,0.553,0.537,0.547,0.543,0.525,0.514,0.502,0.501,0.481,0.48,0.116,0.12,0.107,0.111,0.1,0.083,0.118,0.094,0.1,0.092
0.12,custom-custom-sum,0.1,29,49.0,0.581,0.56,0.572,0.563,0.549,0.531,0.526,0.515,0.517,0.501,0.104,0.12,0.1,0.108,0.101,0.086,0.1,0.087,0.092,0.085
0.1,custom-custom-sum,0.15,5,41.0,0.569,0.555,0.546,0.54,0.508,0.518,0.505,0.5,0.481,0.461,0.068,0.072,0.077,0.072,0.067,0.066,0.06,0.062,0.07,0.06
0.12,custom-custom-sum,0.15,5,49.0,0.589,0.569,0.572,0.556,0.532,0.541,0.523,0.506,0.498,0.49,0.068,0.071,0.068,0.067,0.075,0.069,0.061,0.072,0.069,0.075
0.1,custom-custom-sum,0.15,8,41.0,0.588,0.582,0.572,0.553,0.529,0.542,0.53,0.523,0.502,0.493,0.071,0.071,0.079,0.075,0.067,0.066,0.069,0.061,0.077,0.062
0.12,custom-custom-sum,0.15,8,49.0,0.6,0.582,0.592,0.571,0.548,0.548,0.544,0.526,0.513,0.51,0.07,0.068,0.074,0.07,0.065,0.064,0.068,0.063,0.068,0.067
0.1,custom-custom-sum,0.15,11,41.0,0.588,0.576,0.574,0.548,0.536,0.535,0.536,0.521,0.504,0.496,0.073,0.076,0.079,0.075,0.071,0.063,0.079,0.064,0.07,0.068
0.12,custom-custom-sum,0.15,11,49.0,0.61,0.587,0.596,0.578,0.559,0.555,0.549,0.536,0.524,0.518,0.079,0.072,0.079,0.069,0.065,0.071,0.071,0.064,0.069,0.072
0.1,custom-custom-sum,0.15,14,41.0,0.588,0.575,0.575,0.558,0.542,0.538,0.538,0.523,0.508,0.502,0.078,0.085,0.086,0.079,0.07,0.068,0.085,0.071,0.071,0.078
0.12,custom-custom-sum,0.15,14,49.0,0.61,0.593,0.603,0.579,0.567,0.561,0.557,0.54,0.534,0.53,0.079,0.077,0.078,0.069,0.064,0.071,0.071,0.062,0.071,0.074
0.1,custom-custom-sum,0.15,17,41.0,0.589,0.574,0.575,0.569,0.547,0.544,0.542,0.525,0.515,0.504,0.086,0.097,0.082,0.086,0.067,0.074,0.087,0.071,0.078,0.081
0.12,custom-custom-sum,0.15,17,49.0,0.607,0.592,0.601,0.58,0.566,0.558,0.557,0.54,0.538,0.531,0.079,0.082,0.079,0.069,0.07,0.077,0.075,0.061,0.077,0.077
0.1,custom-custom-sum,0.15,20,41.0,0.589,0.576,0.575,0.571,0.55,0.549,0.543,0.525,0.518,0.512,0.097,0.105,0.09,0.095,0.075,0.079,0.085,0.078,0.078,0.084
0.12,custom-custom-sum,0.15,20,49.0,0.606,0.591,0.597,0.584,0.569,0.557,0.559,0.544,0.533,0.531,0.084,0.094,0.088,0.078,0.08,0.082,0.083,0.073,0.085,0.079
0.1,custom-custom-sum,0.15,23,41.0,0.585,0.575,0.579,0.57,0.552,0.551,0.542,0.53,0.522,0.511,0.102,0.11,0.094,0.099,0.081,0.084,0.09,0.078,0.084,0.083
0.12,custom-custom-sum,0.15,23,49.0,0.606,0.593,0.605,0.59,0.573,0.559,0.558,0.545,0.531,0.531,0.089,0.104,0.086,0.087,0.087,0.081,0.091,0.077,0.085,0.081
0.1,custom-custom-sum,0.15,26,41.0,0.582,0.576,0.583,0.577,0.552,0.549,0.541,0.535,0.522,0.514,0.103,0.116,0.096,0.101,0.086,0.087,0.091,0.081,0.081,0.082
0.12,custom-custom-sum,0.15,26,49.0,0.608,0.598,0.606,0.595,0.576,0.561,0.56,0.549,0.534,0.533,0.094,0.109,0.089,0.095,0.094,0.086,0.093,0.078,0.089,0.078
0.1,custom-custom-sum,0.15,29,41.0,0.588,0.572,0.581,0.571,0.552,0.548,0.543,0.528,0.52,0.514,0.1,0.116,0.096,0.102,0.089,0.088,0.101,0.084,0.082,0.087
0.12,custom-custom-sum,0.15,29,49.0,0.612,0.6,0.607,0.598,0.577,0.563,0.562,0.555,0.539,0.537,0.098,0.11,0.093,0.099,0.095,0.085,0.097,0.081,0.088,0.081
0.1,custom-custom-sum,0.2,5,41.0,0.581,0.56,0.553,0.548,0.516,0.527,0.509,0.495,0.48,0.467,0.068,0.075,0.076,0.071,0.071,0.07,0.062,0.066,0.076,0.064
0.12,custom-custom-sum,0.2,5,49.0,0.601,0.581,0.582,0.569,0.543,0.546,0.532,0.517,0.498,0.493,0.07,0.07,0.067,0.073,0.074,0.061,0.062,0.075,0.068,0.071
0.1,custom-custom-sum,0.2,8,41.0,0.592,0.59,0.584,0.563,0.539,0.55,0.542,0.527,0.507,0.499,0.067,0.075,0.072,0.072,0.066,0.066,0.069,0.058,0.075,0.065
0.12,custom-custom-sum,0.2,8,49.0,0.612,0.598,0.608,0.583,0.555,0.558,0.555,0.536,0.521,0.514,0.068,0.061,0.07,0.072,0.066,0.064,0.067,0.06,0.067,0.067
0.1,custom-custom-sum,0.2,11,41.0,0.598,0.594,0.591,0.564,0.553,0.548,0.548,0.537,0.52,0.506,0.066,0.072,0.076,0.072,0.067,0.063,0.074,0.065,0.072,0.066
0.12,custom-custom-sum,0.2,11,49.0,0.623,0.598,0.611,0.588,0.565,0.567,0.555,0.546,0.534,0.526,0.073,0.068,0.073,0.065,0.064,0.067,0.067,0.059,0.066,0.072
0.1,custom-custom-sum,0.2,14,41.0,0.601,0.593,0.591,0.569,0.554,0.553,0.549,0.542,0.521,0.512,0.072,0.077,0.081,0.073,0.063,0.064,0.078,0.065,0.067,0.077
0.12,custom-custom-sum,0.2,14,49.0,0.619,0.604,0.614,0.595,0.574,0.566,0.563,0.549,0.541,0.534,0.075,0.07,0.074,0.068,0.063,0.069,0.067,0.058,0.061,0.069
0.1,custom-custom-sum,0.2,17,41.0,0.601,0.587,0.589,0.575,0.552,0.551,0.551,0.537,0.522,0.518,0.082,0.088,0.086,0.077,0.064,0.071,0.082,0.074,0.078,0.081
0.12,custom-custom-sum,0.2,17,49.0,0.622,0.61,0.618,0.596,0.581,0.573,0.573,0.555,0.551,0.546,0.079,0.079,0.071,0.071,0.069,0.07,0.069,0.06,0.069,0.068
0.1,custom-custom-sum,0.2,20,41.0,0.605,0.591,0.591,0.581,0.56,0.557,0.553,0.541,0.528,0.524,0.089,0.096,0.083,0.086,0.064,0.071,0.082,0.073,0.076,0.078
0.12,custom-custom-sum,0.2,20,49.0,0.62,0.609,0.618,0.596,0.583,0.574,0.575,0.559,0.553,0.544,0.079,0.081,0.078,0.072,0.07,0.073,0.077,0.065,0.071,0.073
0.1,custom-custom-sum,0.2,23,41.0,0.612,0.599,0.601,0.589,0.569,0.567,0.559,0.55,0.537,0.53,0.096,0.097,0.09,0.088,0.068,0.072,0.081,0.072,0.072,0.079
0.12,custom-custom-sum,0.2,23,49.0,0.62,0.611,0.619,0.604,0.585,0.576,0.58,0.562,0.556,0.546,0.081,0.092,0.08,0.077,0.076,0.077,0.082,0.069,0.077,0.078
0.1,custom-custom-sum,0.2,26,41.0,0.609,0.6,0.6,0.592,0.569,0.57,0.562,0.55,0.54,0.532,0.095,0.1,0.092,0.088,0.071,0.076,0.088,0.08,0.075,0.077
0.12,custom-custom-sum,0.2,26,49.0,0.62,0.61,0.619,0.608,0.587,0.577,0.578,0.566,0.55,0.549,0.081,0.096,0.083,0.084,0.078,0.079,0.085,0.069,0.076,0.078
0.1,custom-custom-sum,0.2,29,41.0,0.61,0.6,0.603,0.598,0.576,0.571,0.57,0.559,0.548,0.538,0.095,0.104,0.094,0.099,0.079,0.078,0.088,0.081,0.079,0.084
0.12,custom-custom-sum,0.2,29,49.0,0.624,0.614,0.623,0.61,0.588,0.578,0.576,0.567,0.549,0.547,0.085,0.1,0.087,0.085,0.082,0.081,0.086,0.07,0.076,0.076
0.1,custom-custom-sum,0.25,5,41.0,0.586,0.562,0.558,0.552,0.518,0.527,0.515,0.498,0.483,0.467,0.068,0.075,0.074,0.07,0.068,0.073,0.057,0.065,0.077,0.066
0.12,custom-custom-sum,0.25,5,49.0,0.611,0.588,0.593,0.575,0.549,0.552,0.537,0.521,0.502,0.497,0.069,0.071,0.066,0.076,0.076,0.065,0.068,0.073,0.07,0.074
0.1,custom-custom-sum,0.25,8,41.0,0.596,0.594,0.591,0.565,0.545,0.553,0.548,0.534,0.512,0.5,0.064,0.069,0.069,0.072,0.068,0.067,0.073,0.062,0.071,0.069
0.12,custom-custom-sum,0.25,8,49.0,0.624,0.604,0.616,0.591,0.562,0.569,0.563,0.54,0.528,0.524,0.065,0.061,0.065,0.068,0.062,0.066,0.064,0.062,0.068,0.072
0.1,custom-custom-sum,0.25,11,41.0,0.602,0.599,0.596,0.572,0.557,0.555,0.555,0.544,0.523,0.513,0.062,0.067,0.074,0.071,0.061,0.061,0.074,0.065,0.073,0.066
0.12,custom-custom-sum,0.25,11,49.0,0.635,0.611,0.62,0.598,0.573,0.576,0.566,0.548,0.542,0.53,0.068,0.065,0.07,0.062,0.059,0.066,0.066,0.057,0.065,0.068
0.1,custom-custom-sum,0.25,14,41.0,0.614,0.603,0.604,0.58,0.564,0.56,0.56,0.546,0.528,0.52,0.072,0.072,0.08,0.071,0.064,0.063,0.073,0.06,0.062,0.072
0.12,custom-custom-sum,0.25,14,49.0,0.631,0.61,0.619,0.6,0.574,0.571,0.57,0.554,0.55,0.539,0.071,0.069,0.072,0.067,0.06,0.067,0.07,0.055,0.061,0.068
0.1,custom-custom-sum,0.25,17,41.0,0.614,0.603,0.604,0.586,0.563,0.559,0.561,0.546,0.531,0.523,0.076,0.075,0.082,0.074,0.062,0.067,0.079,0.07,0.066,0.075
0.12,custom-custom-sum,0.25,17,49.0,0.628,0.613,0.622,0.604,0.584,0.576,0.579,0.562,0.554,0.55,0.077,0.074,0.074,0.075,0.065,0.071,0.074,0.06,0.064,0.068
0.1,custom-custom-sum,0.25,20,41.0,0.619,0.607,0.604,0.593,0.568,0.567,0.564,0.549,0.534,0.528,0.082,0.086,0.08,0.075,0.055,0.069,0.08,0.069,0.071,0.072
0.12,custom-custom-sum,0.25,20,49.0,0.628,0.617,0.628,0.608,0.59,0.583,0.583,0.568,0.562,0.552,0.081,0.08,0.072,0.07,0.066,0.073,0.073,0.06,0.065,0.07
0.1,custom-custom-sum,0.25,23,41.0,0.625,0.608,0.613,0.6,0.578,0.577,0.568,0.559,0.544,0.538,0.087,0.095,0.084,0.084,0.062,0.069,0.083,0.07,0.067,0.073
0.12,custom-custom-sum,0.25,23,49.0,0.631,0.619,0.629,0.612,0.594,0.588,0.584,0.57,0.562,0.558,0.083,0.084,0.074,0.072,0.072,0.077,0.073,0.064,0.066,0.074
0.1,custom-custom-sum,0.25,26,41.0,0.623,0.61,0.613,0.606,0.581,0.578,0.574,0.564,0.553,0.537,0.085,0.093,0.089,0.084,0.064,0.073,0.086,0.075,0.069,0.081
0.12,custom-custom-sum,0.25,26,49.0,0.633,0.622,0.633,0.617,0.597,0.587,0.587,0.574,0.565,0.561,0.079,0.087,0.076,0.077,0.076,0.077,0.08,0.064,0.074,0.072
0.1,custom-custom-sum,0.25,29,41.0,0.627,0.614,0.616,0.609,0.586,0.583,0.583,0.567,0.563,0.543,0.086,0.097,0.089,0.09,0.072,0.071,0.085,0.078,0.07,0.076
0.12,custom-custom-sum,0.25,29,49.0,0.642,0.627,0.637,0.624,0.603,0.592,0.591,0.58,0.56,0.562,0.079,0.087,0.079,0.077,0.073,0.076,0.08,0.061,0.068,0.069
0.1,custom-custom-sum,0.3,5,41.0,0.59,0.564,0.563,0.554,0.521,0.526,0.517,0.5,0.485,0.466,0.068,0.075,0.076,0.074,0.063,0.075,0.06,0.068,0.076,0.07
0.12,custom-custom-sum,0.3,5,49.0,0.617,0.595,0.598,0.58,0.55,0.556,0.538,0.522,0.508,0.503,0.067,0.07,0.065,0.077,0.077,0.064,0.066,0.072,0.069,0.069
0.1,custom-custom-sum,0.3,8,41.0,0.603,0.598,0.598,0.571,0.551,0.556,0.549,0.537,0.518,0.507,0.061,0.069,0.069,0.066,0.065,0.061,0.067,0.061,0.067,0.071
0.12,custom-custom-sum,0.3,8,49.0,0.631,0.609,0.617,0.594,0.564,0.57,0.566,0.54,0.529,0.525,0.065,0.06,0.062,0.066,0.061,0.065,0.066,0.064,0.066,0.073
0.1,custom-custom-sum,0.3,11,41.0,0.609,0.601,0.599,0.575,0.56,0.558,0.556,0.546,0.523,0.515,0.062,0.069,0.074,0.071,0.062,0.062,0.074,0.068,0.071,0.071
0.12,custom-custom-sum,0.3,11,49.0,0.639,0.611,0.621,0.6,0.574,0.576,0.566,0.55,0.541,0.53,0.067,0.063,0.069,0.06,0.055,0.064,0.066,0.058,0.068,0.068
0.1,custom-custom-sum,0.3,14,41.0,0.623,0.612,0.612,0.584,0.57,0.566,0.562,0.553,0.531,0.524,0.069,0.068,0.081,0.068,0.064,0.064,0.073,0.063,0.061,0.073
0.12,custom-custom-sum,0.3,14,49.0,0.634,0.613,0.622,0.604,0.576,0.575,0.573,0.558,0.552,0.544,0.069,0.069,0.072,0.068,0.063,0.067,0.069,0.058,0.061,0.066
0.1,custom-custom-sum,0.3,17,41.0,0.619,0.614,0.608,0.59,0.571,0.567,0.569,0.553,0.537,0.528,0.073,0.072,0.081,0.071,0.062,0.067,0.072,0.066,0.061,0.062
0.12,custom-custom-sum,0.3,17,49.0,0.631,0.617,0.626,0.607,0.586,0.581,0.581,0.564,0.56,0.556,0.077,0.069,0.07,0.074,0.062,0.071,0.072,0.061,0.063,0.069
0.1,custom-custom-sum,0.3,20,41.0,0.624,0.611,0.607,0.597,0.574,0.569,0.57,0.555,0.542,0.528,0.079,0.079,0.081,0.072,0.058,0.068,0.082,0.068,0.069,0.073
0.12,custom-custom-sum,0.3,20,49.0,0.635,0.619,0.629,0.613,0.592,0.586,0.585,0.571,0.563,0.56,0.077,0.074,0.071,0.071,0.065,0.072,0.073,0.06,0.058,0.068
0.1,custom-custom-sum,0.3,23,41.0,0.629,0.613,0.618,0.605,0.583,0.58,0.571,0.562,0.554,0.539,0.086,0.089,0.085,0.08,0.058,0.067,0.083,0.069,0.063,0.078
0.12,custom-custom-sum,0.3,23,49.0,0.639,0.625,0.635,0.618,0.6,0.592,0.59,0.577,0.567,0.566,0.079,0.077,0.068,0.072,0.07,0.074,0.07,0.06,0.063,0.069
0.1,custom-custom-sum,0.3,26,41.0,0.625,0.616,0.617,0.605,0.585,0.582,0.577,0.569,0.555,0.54,0.083,0.089,0.087,0.083,0.062,0.075,0.082,0.073,0.066,0.081
0.12,custom-custom-sum,0.3,26,49.0,0.641,0.628,0.637,0.625,0.6,0.591,0.592,0.578,0.568,0.567,0.076,0.082,0.069,0.068,0.068,0.073,0.073,0.059,0.067,0.064
0.1,custom-custom-sum,0.3,29,41.0,0.63,0.621,0.62,0.614,0.593,0.588,0.585,0.571,0.566,0.546,0.086,0.093,0.091,0.081,0.067,0.072,0.085,0.073,0.065,0.079
0.12,custom-custom-sum,0.3,29,49.0,0.646,0.631,0.643,0.632,0.606,0.597,0.599,0.588,0.569,0.569,0.079,0.084,0.075,0.072,0.069,0.073,0.079,0.059,0.069,0.069
0.1,custom-custom-sum,0.35,5,41.0,0.592,0.566,0.565,0.556,0.52,0.527,0.521,0.499,0.487,0.469,0.068,0.074,0.075,0.073,0.064,0.074,0.061,0.065,0.077,0.069
0.12,custom-custom-sum,0.35,5,49.0,0.614,0.593,0.597,0.582,0.55,0.552,0.538,0.522,0.506,0.503,0.07,0.071,0.066,0.076,0.076,0.062,0.065,0.075,0.071,0.07
0.1,custom-custom-sum,0.35,8,41.0,0.604,0.596,0.596,0.572,0.551,0.556,0.549,0.539,0.522,0.506,0.061,0.068,0.069,0.071,0.064,0.061,0.067,0.061,0.069,0.07
0.12,custom-custom-sum,0.35,8,49.0,0.631,0.608,0.616,0.595,0.565,0.569,0.567,0.54,0.527,0.525,0.065,0.062,0.064,0.065,0.058,0.064,0.065,0.065,0.065,0.074
0.1,custom-custom-sum,0.35,11,41.0,0.609,0.603,0.601,0.577,0.56,0.556,0.553,0.544,0.523,0.515,0.063,0.066,0.072,0.068,0.061,0.06,0.071,0.065,0.066,0.067
0.12,custom-custom-sum,0.35,11,49.0,0.64,0.611,0.621,0.599,0.576,0.576,0.567,0.55,0.541,0.53,0.068,0.063,0.069,0.06,0.055,0.065,0.065,0.057,0.065,0.067
0.1,custom-custom-sum,0.35,14,41.0,0.624,0.613,0.614,0.585,0.569,0.567,0.561,0.555,0.531,0.524,0.07,0.067,0.08,0.066,0.066,0.063,0.075,0.069,0.063,0.071
0.12,custom-custom-sum,0.35,14,49.0,0.637,0.614,0.623,0.604,0.58,0.574,0.575,0.558,0.552,0.545,0.066,0.064,0.068,0.068,0.059,0.064,0.066,0.058,0.06,0.064
0.1,custom-custom-sum,0.35,17,41.0,0.624,0.617,0.612,0.595,0.575,0.571,0.573,0.556,0.543,0.533,0.075,0.073,0.083,0.068,0.061,0.066,0.072,0.063,0.062,0.065
0.12,custom-custom-sum,0.35,17,49.0,0.634,0.62,0.629,0.61,0.587,0.583,0.584,0.566,0.562,0.556,0.075,0.07,0.07,0.073,0.062,0.069,0.072,0.059,0.063,0.069
0.1,custom-custom-sum,0.35,20,41.0,0.627,0.616,0.615,0.604,0.578,0.577,0.576,0.562,0.548,0.533,0.08,0.078,0.081,0.072,0.06,0.068,0.081,0.068,0.066,0.073
0.12,custom-custom-sum,0.35,20,49.0,0.636,0.619,0.629,0.613,0.592,0.586,0.586,0.573,0.564,0.561,0.076,0.072,0.072,0.071,0.065,0.071,0.073,0.059,0.059,0.069
0.1,custom-custom-sum,0.35,23,41.0,0.632,0.616,0.619,0.606,0.583,0.58,0.573,0.562,0.555,0.538,0.082,0.086,0.084,0.08,0.056,0.07,0.081,0.07,0.062,0.08
0.12,custom-custom-sum,0.35,23,49.0,0.643,0.628,0.633,0.62,0.602,0.591,0.589,0.578,0.568,0.567,0.076,0.071,0.065,0.069,0.066,0.071,0.068,0.059,0.066,0.067
0.1,custom-custom-sum,0.35,26,41.0,0.629,0.617,0.617,0.609,0.589,0.583,0.58,0.569,0.559,0.542,0.083,0.086,0.087,0.083,0.061,0.074,0.082,0.075,0.066,0.079
0.12,custom-custom-sum,0.35,26,49.0,0.644,0.632,0.64,0.626,0.601,0.593,0.595,0.581,0.57,0.567,0.078,0.085,0.07,0.069,0.066,0.073,0.074,0.058,0.067,0.067
0.1,custom-custom-sum,0.35,29,41.0,0.631,0.621,0.622,0.616,0.597,0.59,0.588,0.575,0.57,0.549,0.086,0.092,0.09,0.083,0.068,0.071,0.086,0.072,0.065,0.08
0.12,custom-custom-sum,0.35,29,49.0,0.651,0.635,0.645,0.633,0.609,0.599,0.6,0.591,0.571,0.573,0.08,0.085,0.074,0.071,0.067,0.071,0.079,0.057,0.066,0.067
0.1,custom-custom-sum,0.4,5,41.0,0.594,0.572,0.566,0.56,0.526,0.529,0.526,0.505,0.491,0.474,0.068,0.071,0.072,0.07,0.065,0.074,0.063,0.068,0.072,0.07
0.12,custom-custom-sum,0.4,5,49.0,0.612,0.587,0.598,0.579,0.549,0.552,0.541,0.526,0.508,0.505,0.067,0.073,0.062,0.077,0.074,0.06,0.058,0.074,0.066,0.068
0.1,custom-custom-sum,0.4,8,41.0,0.6,0.596,0.593,0.57,0.551,0.555,0.549,0.538,0.521,0.506,0.062,0.069,0.067,0.07,0.063,0.06,0.068,0.058,0.071,0.068
0.12,custom-custom-sum,0.4,8,49.0,0.629,0.607,0.615,0.594,0.564,0.569,0.565,0.543,0.526,0.525,0.064,0.062,0.063,0.065,0.06,0.064,0.065,0.063,0.064,0.072
0.1,custom-custom-sum,0.4,11,41.0,0.606,0.603,0.601,0.577,0.56,0.557,0.554,0.544,0.523,0.517,0.06,0.067,0.073,0.064,0.059,0.061,0.073,0.068,0.063,0.065
0.12,custom-custom-sum,0.4,11,49.0,0.639,0.613,0.622,0.601,0.577,0.577,0.569,0.552,0.546,0.534,0.068,0.062,0.068,0.06,0.056,0.063,0.066,0.057,0.062,0.067
0.1,custom-custom-sum,0.4,14,41.0,0.619,0.609,0.61,0.583,0.566,0.565,0.561,0.552,0.532,0.526,0.071,0.071,0.078,0.065,0.066,0.063,0.074,0.068,0.061,0.07
0.12,custom-custom-sum,0.4,14,49.0,0.636,0.613,0.623,0.603,0.578,0.575,0.574,0.558,0.552,0.544,0.065,0.062,0.066,0.066,0.059,0.065,0.066,0.056,0.061,0.067
0.1,custom-custom-sum,0.4,17,41.0,0.623,0.617,0.61,0.595,0.575,0.571,0.576,0.559,0.544,0.537,0.074,0.074,0.082,0.07,0.062,0.065,0.073,0.065,0.064,0.07
